akc_id	type	TRA_chain	TRB_chain
iedb_receptor:21929	AlphaBetaTCR		iedb_receptor:21929-beta
iedb_receptor:21930	AlphaBetaTCR		iedb_receptor:21930-beta
iedb_receptor:21931	AlphaBetaTCR		iedb_receptor:21931-beta
iedb_receptor:21932	AlphaBetaTCR		iedb_receptor:21932-beta
iedb_receptor:21933	AlphaBetaTCR		iedb_receptor:21933-beta
iedb_receptor:21934	AlphaBetaTCR		iedb_receptor:21934-beta
iedb_receptor:21935	AlphaBetaTCR		iedb_receptor:21935-beta
iedb_receptor:21936	AlphaBetaTCR		iedb_receptor:21936-beta
iedb_receptor:23570	AlphaBetaTCR		iedb_receptor:23570-beta
iedb_receptor:23571	AlphaBetaTCR		iedb_receptor:23571-beta
iedb_receptor:23572	AlphaBetaTCR		iedb_receptor:23572-beta
iedb_receptor:23573	AlphaBetaTCR		iedb_receptor:23573-beta
iedb_receptor:23574	AlphaBetaTCR		iedb_receptor:23574-beta
iedb_receptor:23575	AlphaBetaTCR		iedb_receptor:23575-beta
iedb_receptor:23576	AlphaBetaTCR		iedb_receptor:23576-beta
iedb_receptor:23577	AlphaBetaTCR		iedb_receptor:23577-beta
iedb_receptor:23578	AlphaBetaTCR		iedb_receptor:23578-beta
iedb_receptor:23579	AlphaBetaTCR		iedb_receptor:23579-beta
iedb_receptor:23580	AlphaBetaTCR		iedb_receptor:23580-beta
iedb_receptor:23581	AlphaBetaTCR		iedb_receptor:23581-beta
iedb_receptor:23582	AlphaBetaTCR		iedb_receptor:23582-beta
iedb_receptor:23583	AlphaBetaTCR		iedb_receptor:23583-beta
iedb_receptor:23584	AlphaBetaTCR		iedb_receptor:23584-beta
iedb_receptor:23585	AlphaBetaTCR		iedb_receptor:23585-beta
iedb_receptor:23586	AlphaBetaTCR		iedb_receptor:23586-beta
iedb_receptor:23587	AlphaBetaTCR		iedb_receptor:23587-beta
iedb_receptor:23588	AlphaBetaTCR		iedb_receptor:23588-beta
iedb_receptor:23589	AlphaBetaTCR		iedb_receptor:23589-beta
iedb_receptor:23590	AlphaBetaTCR		iedb_receptor:23590-beta
iedb_receptor:23591	AlphaBetaTCR		iedb_receptor:23591-beta
iedb_receptor:23592	AlphaBetaTCR		iedb_receptor:23592-beta
iedb_receptor:23593	AlphaBetaTCR		iedb_receptor:23593-beta
iedb_receptor:23594	AlphaBetaTCR		iedb_receptor:23594-beta
iedb_receptor:23595	AlphaBetaTCR		iedb_receptor:23595-beta
iedb_receptor:23633	AlphaBetaTCR		iedb_receptor:23633-beta
iedb_receptor:23653	AlphaBetaTCR		iedb_receptor:23653-beta
iedb_receptor:23654	AlphaBetaTCR		iedb_receptor:23654-beta
iedb_receptor:23655	AlphaBetaTCR		iedb_receptor:23655-beta
iedb_receptor:23656	AlphaBetaTCR		iedb_receptor:23656-beta
iedb_receptor:23657	AlphaBetaTCR		iedb_receptor:23657-beta
iedb_receptor:23658	AlphaBetaTCR		iedb_receptor:23658-beta
iedb_receptor:23659	AlphaBetaTCR		iedb_receptor:23659-beta
iedb_receptor:23660	AlphaBetaTCR		iedb_receptor:23660-beta
iedb_receptor:23661	AlphaBetaTCR		iedb_receptor:23661-beta
iedb_receptor:23662	AlphaBetaTCR		iedb_receptor:23662-beta
iedb_receptor:23663	AlphaBetaTCR		iedb_receptor:23663-beta
iedb_receptor:23664	AlphaBetaTCR		iedb_receptor:23664-beta
iedb_receptor:23665	AlphaBetaTCR		iedb_receptor:23665-beta
iedb_receptor:23666	AlphaBetaTCR		iedb_receptor:23666-beta
iedb_receptor:23667	AlphaBetaTCR		iedb_receptor:23667-beta
iedb_receptor:23668	AlphaBetaTCR		iedb_receptor:23668-beta
iedb_receptor:23669	AlphaBetaTCR		iedb_receptor:23669-beta
iedb_receptor:23670	AlphaBetaTCR		iedb_receptor:23670-beta
iedb_receptor:23671	AlphaBetaTCR		iedb_receptor:23671-beta
iedb_receptor:23672	AlphaBetaTCR		iedb_receptor:23672-beta
iedb_receptor:23673	AlphaBetaTCR		iedb_receptor:23673-beta
iedb_receptor:23674	AlphaBetaTCR		iedb_receptor:23674-beta
iedb_receptor:23675	AlphaBetaTCR		iedb_receptor:23675-beta
iedb_receptor:23676	AlphaBetaTCR		iedb_receptor:23676-beta
iedb_receptor:23677	AlphaBetaTCR		iedb_receptor:23677-beta
iedb_receptor:23678	AlphaBetaTCR		iedb_receptor:23678-beta
iedb_receptor:23742	AlphaBetaTCR		iedb_receptor:23742-beta
iedb_receptor:23743	AlphaBetaTCR		iedb_receptor:23743-beta
iedb_receptor:23744	AlphaBetaTCR		iedb_receptor:23744-beta
iedb_receptor:23745	AlphaBetaTCR		iedb_receptor:23745-beta
iedb_receptor:23746	AlphaBetaTCR		iedb_receptor:23746-beta
iedb_receptor:23747	AlphaBetaTCR		iedb_receptor:23747-beta
iedb_receptor:23748	AlphaBetaTCR		iedb_receptor:23748-beta
iedb_receptor:23749	AlphaBetaTCR		iedb_receptor:23749-beta
iedb_receptor:23750	AlphaBetaTCR		iedb_receptor:23750-beta
iedb_receptor:23751	AlphaBetaTCR		iedb_receptor:23751-beta
iedb_receptor:23752	AlphaBetaTCR		iedb_receptor:23752-beta
iedb_receptor:23753	AlphaBetaTCR		iedb_receptor:23753-beta
iedb_receptor:23754	AlphaBetaTCR		iedb_receptor:23754-beta
iedb_receptor:23755	AlphaBetaTCR		iedb_receptor:23755-beta
iedb_receptor:23756	AlphaBetaTCR		iedb_receptor:23756-beta
iedb_receptor:23757	AlphaBetaTCR		iedb_receptor:23757-beta
iedb_receptor:23758	AlphaBetaTCR		iedb_receptor:23758-beta
iedb_receptor:23759	AlphaBetaTCR		iedb_receptor:23759-beta
iedb_receptor:23760	AlphaBetaTCR		iedb_receptor:23760-beta
iedb_receptor:23761	AlphaBetaTCR		iedb_receptor:23761-beta
iedb_receptor:23762	AlphaBetaTCR		iedb_receptor:23762-beta
iedb_receptor:23763	AlphaBetaTCR		iedb_receptor:23763-beta
iedb_receptor:23764	AlphaBetaTCR		iedb_receptor:23764-beta
iedb_receptor:23765	AlphaBetaTCR		iedb_receptor:23765-beta
iedb_receptor:23766	AlphaBetaTCR		iedb_receptor:23766-beta
iedb_receptor:23767	AlphaBetaTCR		iedb_receptor:23767-beta
iedb_receptor:23813	AlphaBetaTCR		iedb_receptor:23813-beta
iedb_receptor:23814	AlphaBetaTCR		iedb_receptor:23814-beta
iedb_receptor:23815	AlphaBetaTCR		iedb_receptor:23815-beta
iedb_receptor:23816	AlphaBetaTCR		iedb_receptor:23816-beta
iedb_receptor:23817	AlphaBetaTCR		iedb_receptor:23817-beta
iedb_receptor:23818	AlphaBetaTCR		iedb_receptor:23818-beta
iedb_receptor:23819	AlphaBetaTCR		iedb_receptor:23819-beta
iedb_receptor:23820	AlphaBetaTCR		iedb_receptor:23820-beta
iedb_receptor:23821	AlphaBetaTCR		iedb_receptor:23821-beta
iedb_receptor:23822	AlphaBetaTCR		iedb_receptor:23822-beta
iedb_receptor:23823	AlphaBetaTCR		iedb_receptor:23823-beta
iedb_receptor:23824	AlphaBetaTCR		iedb_receptor:23824-beta
iedb_receptor:23825	AlphaBetaTCR		iedb_receptor:23825-beta
iedb_receptor:23826	AlphaBetaTCR		iedb_receptor:23826-beta
iedb_receptor:23827	AlphaBetaTCR		iedb_receptor:23827-beta
iedb_receptor:23828	AlphaBetaTCR		iedb_receptor:23828-beta
iedb_receptor:23829	AlphaBetaTCR		iedb_receptor:23829-beta
iedb_receptor:23830	AlphaBetaTCR		iedb_receptor:23830-beta
iedb_receptor:23831	AlphaBetaTCR		iedb_receptor:23831-beta
iedb_receptor:23832	AlphaBetaTCR		iedb_receptor:23832-beta
iedb_receptor:23833	AlphaBetaTCR		iedb_receptor:23833-beta
iedb_receptor:23834	AlphaBetaTCR		iedb_receptor:23834-beta
iedb_receptor:23835	AlphaBetaTCR		iedb_receptor:23835-beta
iedb_receptor:23836	AlphaBetaTCR		iedb_receptor:23836-beta
iedb_receptor:23837	AlphaBetaTCR		iedb_receptor:23837-beta
iedb_receptor:23838	AlphaBetaTCR		iedb_receptor:23838-beta
iedb_receptor:23886	AlphaBetaTCR		iedb_receptor:23886-beta
iedb_receptor:23887	AlphaBetaTCR		iedb_receptor:23887-beta
iedb_receptor:23888	AlphaBetaTCR		iedb_receptor:23888-beta
iedb_receptor:23889	AlphaBetaTCR		iedb_receptor:23889-beta
iedb_receptor:23890	AlphaBetaTCR		iedb_receptor:23890-beta
iedb_receptor:23891	AlphaBetaTCR		iedb_receptor:23891-beta
iedb_receptor:23892	AlphaBetaTCR		iedb_receptor:23892-beta
iedb_receptor:23893	AlphaBetaTCR		iedb_receptor:23893-beta
iedb_receptor:23894	AlphaBetaTCR		iedb_receptor:23894-beta
iedb_receptor:23895	AlphaBetaTCR		iedb_receptor:23895-beta
iedb_receptor:23896	AlphaBetaTCR		iedb_receptor:23896-beta
iedb_receptor:23897	AlphaBetaTCR		iedb_receptor:23897-beta
iedb_receptor:23898	AlphaBetaTCR		iedb_receptor:23898-beta
iedb_receptor:23899	AlphaBetaTCR		iedb_receptor:23899-beta
iedb_receptor:23900	AlphaBetaTCR		iedb_receptor:23900-beta
iedb_receptor:23901	AlphaBetaTCR		iedb_receptor:23901-beta
iedb_receptor:23902	AlphaBetaTCR		iedb_receptor:23902-beta
iedb_receptor:23903	AlphaBetaTCR		iedb_receptor:23903-beta
iedb_receptor:23904	AlphaBetaTCR		iedb_receptor:23904-beta
iedb_receptor:23905	AlphaBetaTCR		iedb_receptor:23905-beta
iedb_receptor:23906	AlphaBetaTCR		iedb_receptor:23906-beta
iedb_receptor:23907	AlphaBetaTCR		iedb_receptor:23907-beta
iedb_receptor:23908	AlphaBetaTCR		iedb_receptor:23908-beta
iedb_receptor:23909	AlphaBetaTCR		iedb_receptor:23909-beta
iedb_receptor:23910	AlphaBetaTCR		iedb_receptor:23910-beta
iedb_receptor:23911	AlphaBetaTCR		iedb_receptor:23911-beta
iedb_receptor:23956	AlphaBetaTCR		iedb_receptor:23956-beta
iedb_receptor:23957	AlphaBetaTCR		iedb_receptor:23957-beta
iedb_receptor:23958	AlphaBetaTCR		iedb_receptor:23958-beta
iedb_receptor:23959	AlphaBetaTCR		iedb_receptor:23959-beta
iedb_receptor:23960	AlphaBetaTCR		iedb_receptor:23960-beta
iedb_receptor:23961	AlphaBetaTCR		iedb_receptor:23961-beta
iedb_receptor:23962	AlphaBetaTCR		iedb_receptor:23962-beta
iedb_receptor:23963	AlphaBetaTCR		iedb_receptor:23963-beta
iedb_receptor:23964	AlphaBetaTCR		iedb_receptor:23964-beta
iedb_receptor:23965	AlphaBetaTCR		iedb_receptor:23965-beta
iedb_receptor:23966	AlphaBetaTCR		iedb_receptor:23966-beta
iedb_receptor:23967	AlphaBetaTCR		iedb_receptor:23967-beta
iedb_receptor:23968	AlphaBetaTCR		iedb_receptor:23968-beta
iedb_receptor:23969	AlphaBetaTCR		iedb_receptor:23969-beta
iedb_receptor:23970	AlphaBetaTCR		iedb_receptor:23970-beta
iedb_receptor:23971	AlphaBetaTCR		iedb_receptor:23971-beta
iedb_receptor:23972	AlphaBetaTCR		iedb_receptor:23972-beta
iedb_receptor:23973	AlphaBetaTCR		iedb_receptor:23973-beta
iedb_receptor:23974	AlphaBetaTCR		iedb_receptor:23974-beta
iedb_receptor:23975	AlphaBetaTCR		iedb_receptor:23975-beta
iedb_receptor:23976	AlphaBetaTCR		iedb_receptor:23976-beta
iedb_receptor:23977	AlphaBetaTCR		iedb_receptor:23977-beta
iedb_receptor:23978	AlphaBetaTCR		iedb_receptor:23978-beta
iedb_receptor:23979	AlphaBetaTCR		iedb_receptor:23979-beta
iedb_receptor:23980	AlphaBetaTCR		iedb_receptor:23980-beta
iedb_receptor:23981	AlphaBetaTCR		iedb_receptor:23981-beta
iedb_receptor:24028	AlphaBetaTCR		iedb_receptor:24028-beta
iedb_receptor:24029	AlphaBetaTCR		iedb_receptor:24029-beta
iedb_receptor:24030	AlphaBetaTCR		iedb_receptor:24030-beta
iedb_receptor:24031	AlphaBetaTCR		iedb_receptor:24031-beta
iedb_receptor:24032	AlphaBetaTCR		iedb_receptor:24032-beta
iedb_receptor:24033	AlphaBetaTCR		iedb_receptor:24033-beta
iedb_receptor:24034	AlphaBetaTCR		iedb_receptor:24034-beta
iedb_receptor:24035	AlphaBetaTCR		iedb_receptor:24035-beta
iedb_receptor:24036	AlphaBetaTCR		iedb_receptor:24036-beta
iedb_receptor:24037	AlphaBetaTCR		iedb_receptor:24037-beta
iedb_receptor:24038	AlphaBetaTCR		iedb_receptor:24038-beta
iedb_receptor:24039	AlphaBetaTCR		iedb_receptor:24039-beta
iedb_receptor:24040	AlphaBetaTCR		iedb_receptor:24040-beta
iedb_receptor:24041	AlphaBetaTCR		iedb_receptor:24041-beta
iedb_receptor:24042	AlphaBetaTCR		iedb_receptor:24042-beta
iedb_receptor:24043	AlphaBetaTCR		iedb_receptor:24043-beta
iedb_receptor:24044	AlphaBetaTCR		iedb_receptor:24044-beta
iedb_receptor:24045	AlphaBetaTCR		iedb_receptor:24045-beta
iedb_receptor:24046	AlphaBetaTCR		iedb_receptor:24046-beta
iedb_receptor:24047	AlphaBetaTCR		iedb_receptor:24047-beta
iedb_receptor:24048	AlphaBetaTCR		iedb_receptor:24048-beta
iedb_receptor:24049	AlphaBetaTCR		iedb_receptor:24049-beta
iedb_receptor:24050	AlphaBetaTCR		iedb_receptor:24050-beta
iedb_receptor:24051	AlphaBetaTCR		iedb_receptor:24051-beta
iedb_receptor:24052	AlphaBetaTCR		iedb_receptor:24052-beta
iedb_receptor:24053	AlphaBetaTCR		iedb_receptor:24053-beta
iedb_receptor:24102	AlphaBetaTCR		iedb_receptor:24102-beta
iedb_receptor:24103	AlphaBetaTCR		iedb_receptor:24103-beta
iedb_receptor:24104	AlphaBetaTCR		iedb_receptor:24104-beta
iedb_receptor:24105	AlphaBetaTCR		iedb_receptor:24105-beta
iedb_receptor:24106	AlphaBetaTCR		iedb_receptor:24106-beta
iedb_receptor:24107	AlphaBetaTCR		iedb_receptor:24107-beta
iedb_receptor:24108	AlphaBetaTCR		iedb_receptor:24108-beta
iedb_receptor:24109	AlphaBetaTCR		iedb_receptor:24109-beta
iedb_receptor:24110	AlphaBetaTCR		iedb_receptor:24110-beta
iedb_receptor:24111	AlphaBetaTCR		iedb_receptor:24111-beta
iedb_receptor:24112	AlphaBetaTCR		iedb_receptor:24112-beta
iedb_receptor:24113	AlphaBetaTCR		iedb_receptor:24113-beta
iedb_receptor:24114	AlphaBetaTCR		iedb_receptor:24114-beta
iedb_receptor:24115	AlphaBetaTCR		iedb_receptor:24115-beta
iedb_receptor:24116	AlphaBetaTCR		iedb_receptor:24116-beta
iedb_receptor:24117	AlphaBetaTCR		iedb_receptor:24117-beta
iedb_receptor:24118	AlphaBetaTCR		iedb_receptor:24118-beta
iedb_receptor:24119	AlphaBetaTCR		iedb_receptor:24119-beta
iedb_receptor:24120	AlphaBetaTCR		iedb_receptor:24120-beta
iedb_receptor:24121	AlphaBetaTCR		iedb_receptor:24121-beta
iedb_receptor:24122	AlphaBetaTCR		iedb_receptor:24122-beta
iedb_receptor:24123	AlphaBetaTCR		iedb_receptor:24123-beta
iedb_receptor:24124	AlphaBetaTCR		iedb_receptor:24124-beta
iedb_receptor:24125	AlphaBetaTCR		iedb_receptor:24125-beta
iedb_receptor:24126	AlphaBetaTCR		iedb_receptor:24126-beta
iedb_receptor:24127	AlphaBetaTCR		iedb_receptor:24127-beta
iedb_receptor:24167	AlphaBetaTCR		iedb_receptor:24167-beta
iedb_receptor:24168	AlphaBetaTCR		iedb_receptor:24168-beta
iedb_receptor:24169	AlphaBetaTCR		iedb_receptor:24169-beta
iedb_receptor:24170	AlphaBetaTCR		iedb_receptor:24170-beta
iedb_receptor:24171	AlphaBetaTCR		iedb_receptor:24171-beta
iedb_receptor:24172	AlphaBetaTCR		iedb_receptor:24172-beta
iedb_receptor:24173	AlphaBetaTCR		iedb_receptor:24173-beta
iedb_receptor:24174	AlphaBetaTCR		iedb_receptor:24174-beta
iedb_receptor:24175	AlphaBetaTCR		iedb_receptor:24175-beta
iedb_receptor:24176	AlphaBetaTCR		iedb_receptor:24176-beta
iedb_receptor:24177	AlphaBetaTCR		iedb_receptor:24177-beta
iedb_receptor:24178	AlphaBetaTCR		iedb_receptor:24178-beta
iedb_receptor:24179	AlphaBetaTCR		iedb_receptor:24179-beta
iedb_receptor:24180	AlphaBetaTCR		iedb_receptor:24180-beta
iedb_receptor:24181	AlphaBetaTCR		iedb_receptor:24181-beta
iedb_receptor:24182	AlphaBetaTCR		iedb_receptor:24182-beta
iedb_receptor:24183	AlphaBetaTCR		iedb_receptor:24183-beta
iedb_receptor:24184	AlphaBetaTCR		iedb_receptor:24184-beta
iedb_receptor:24185	AlphaBetaTCR		iedb_receptor:24185-beta
iedb_receptor:24186	AlphaBetaTCR		iedb_receptor:24186-beta
iedb_receptor:24187	AlphaBetaTCR		iedb_receptor:24187-beta
iedb_receptor:24188	AlphaBetaTCR		iedb_receptor:24188-beta
iedb_receptor:24189	AlphaBetaTCR		iedb_receptor:24189-beta
iedb_receptor:24190	AlphaBetaTCR		iedb_receptor:24190-beta
iedb_receptor:24191	AlphaBetaTCR		iedb_receptor:24191-beta
iedb_receptor:24192	AlphaBetaTCR		iedb_receptor:24192-beta
iedb_receptor:24228	AlphaBetaTCR		iedb_receptor:24228-beta
iedb_receptor:24229	AlphaBetaTCR		iedb_receptor:24229-beta
iedb_receptor:24230	AlphaBetaTCR		iedb_receptor:24230-beta
iedb_receptor:24231	AlphaBetaTCR		iedb_receptor:24231-beta
iedb_receptor:24232	AlphaBetaTCR		iedb_receptor:24232-beta
iedb_receptor:24233	AlphaBetaTCR		iedb_receptor:24233-beta
iedb_receptor:24234	AlphaBetaTCR		iedb_receptor:24234-beta
iedb_receptor:24235	AlphaBetaTCR		iedb_receptor:24235-beta
iedb_receptor:24236	AlphaBetaTCR		iedb_receptor:24236-beta
iedb_receptor:24237	AlphaBetaTCR		iedb_receptor:24237-beta
iedb_receptor:24238	AlphaBetaTCR		iedb_receptor:24238-beta
iedb_receptor:24239	AlphaBetaTCR		iedb_receptor:24239-beta
iedb_receptor:24240	AlphaBetaTCR		iedb_receptor:24240-beta
iedb_receptor:24241	AlphaBetaTCR		iedb_receptor:24241-beta
iedb_receptor:24242	AlphaBetaTCR		iedb_receptor:24242-beta
iedb_receptor:24243	AlphaBetaTCR		iedb_receptor:24243-beta
iedb_receptor:24244	AlphaBetaTCR		iedb_receptor:24244-beta
iedb_receptor:24245	AlphaBetaTCR		iedb_receptor:24245-beta
iedb_receptor:24246	AlphaBetaTCR		iedb_receptor:24246-beta
iedb_receptor:24247	AlphaBetaTCR		iedb_receptor:24247-beta
iedb_receptor:21203	AlphaBetaTCR		iedb_receptor:21203-beta
iedb_receptor:21204	AlphaBetaTCR		iedb_receptor:21204-beta
iedb_receptor:21205	AlphaBetaTCR		iedb_receptor:21205-beta
iedb_receptor:21206	AlphaBetaTCR		iedb_receptor:21206-beta
iedb_receptor:21207	AlphaBetaTCR		iedb_receptor:21207-beta
iedb_receptor:21208	AlphaBetaTCR		iedb_receptor:21208-beta
iedb_receptor:21209	AlphaBetaTCR		iedb_receptor:21209-beta
iedb_receptor:21210	AlphaBetaTCR		iedb_receptor:21210-beta
iedb_receptor:21211	AlphaBetaTCR		iedb_receptor:21211-beta
iedb_receptor:21212	AlphaBetaTCR		iedb_receptor:21212-beta
iedb_receptor:21213	AlphaBetaTCR		iedb_receptor:21213-beta
iedb_receptor:21214	AlphaBetaTCR		iedb_receptor:21214-beta
iedb_receptor:21215	AlphaBetaTCR		iedb_receptor:21215-beta
iedb_receptor:21216	AlphaBetaTCR		iedb_receptor:21216-beta
iedb_receptor:21217	AlphaBetaTCR		iedb_receptor:21217-beta
iedb_receptor:21218	AlphaBetaTCR		iedb_receptor:21218-beta
iedb_receptor:21219	AlphaBetaTCR		iedb_receptor:21219-beta
iedb_receptor:21220	AlphaBetaTCR		iedb_receptor:21220-beta
iedb_receptor:21221	AlphaBetaTCR		iedb_receptor:21221-beta
iedb_receptor:21222	AlphaBetaTCR		iedb_receptor:21222-beta
iedb_receptor:21223	AlphaBetaTCR		iedb_receptor:21223-beta
iedb_receptor:21224	AlphaBetaTCR		iedb_receptor:21224-beta
iedb_receptor:21225	AlphaBetaTCR		iedb_receptor:21225-beta
iedb_receptor:21226	AlphaBetaTCR		iedb_receptor:21226-beta
iedb_receptor:21227	AlphaBetaTCR		iedb_receptor:21227-beta
iedb_receptor:21228	AlphaBetaTCR		iedb_receptor:21228-beta
iedb_receptor:21229	AlphaBetaTCR		iedb_receptor:21229-beta
iedb_receptor:21230	AlphaBetaTCR		iedb_receptor:21230-beta
iedb_receptor:21231	AlphaBetaTCR		iedb_receptor:21231-beta
iedb_receptor:21232	AlphaBetaTCR		iedb_receptor:21232-beta
iedb_receptor:21233	AlphaBetaTCR		iedb_receptor:21233-beta
iedb_receptor:21234	AlphaBetaTCR		iedb_receptor:21234-beta
iedb_receptor:21235	AlphaBetaTCR		iedb_receptor:21235-beta
iedb_receptor:21236	AlphaBetaTCR		iedb_receptor:21236-beta
iedb_receptor:21237	AlphaBetaTCR		iedb_receptor:21237-beta
iedb_receptor:21238	AlphaBetaTCR		iedb_receptor:21238-beta
iedb_receptor:21239	AlphaBetaTCR		iedb_receptor:21239-beta
iedb_receptor:21240	AlphaBetaTCR		iedb_receptor:21240-beta
iedb_receptor:21241	AlphaBetaTCR		iedb_receptor:21241-beta
iedb_receptor:21242	AlphaBetaTCR		iedb_receptor:21242-beta
iedb_receptor:21243	AlphaBetaTCR		iedb_receptor:21243-beta
iedb_receptor:21244	AlphaBetaTCR		iedb_receptor:21244-beta
iedb_receptor:21245	AlphaBetaTCR		iedb_receptor:21245-beta
iedb_receptor:21246	AlphaBetaTCR		iedb_receptor:21246-beta
iedb_receptor:21247	AlphaBetaTCR		iedb_receptor:21247-beta
iedb_receptor:21248	AlphaBetaTCR		iedb_receptor:21248-beta
iedb_receptor:21249	AlphaBetaTCR		iedb_receptor:21249-beta
iedb_receptor:21250	AlphaBetaTCR		iedb_receptor:21250-beta
iedb_receptor:21251	AlphaBetaTCR		iedb_receptor:21251-beta
iedb_receptor:21252	AlphaBetaTCR		iedb_receptor:21252-beta
iedb_receptor:21253	AlphaBetaTCR		iedb_receptor:21253-beta
iedb_receptor:21254	AlphaBetaTCR		iedb_receptor:21254-beta
iedb_receptor:21255	AlphaBetaTCR		iedb_receptor:21255-beta
iedb_receptor:21256	AlphaBetaTCR		iedb_receptor:21256-beta
iedb_receptor:21257	AlphaBetaTCR		iedb_receptor:21257-beta
iedb_receptor:21258	AlphaBetaTCR		iedb_receptor:21258-beta
iedb_receptor:21259	AlphaBetaTCR		iedb_receptor:21259-beta
iedb_receptor:21260	AlphaBetaTCR		iedb_receptor:21260-beta
iedb_receptor:21261	AlphaBetaTCR		iedb_receptor:21261-beta
iedb_receptor:21262	AlphaBetaTCR		iedb_receptor:21262-beta
iedb_receptor:21263	AlphaBetaTCR		iedb_receptor:21263-beta
iedb_receptor:21264	AlphaBetaTCR		iedb_receptor:21264-beta
iedb_receptor:21265	AlphaBetaTCR		iedb_receptor:21265-beta
iedb_receptor:21266	AlphaBetaTCR		iedb_receptor:21266-beta
iedb_receptor:21267	AlphaBetaTCR		iedb_receptor:21267-beta
iedb_receptor:21268	AlphaBetaTCR		iedb_receptor:21268-beta
iedb_receptor:21269	AlphaBetaTCR		iedb_receptor:21269-beta
iedb_receptor:21270	AlphaBetaTCR		iedb_receptor:21270-beta
iedb_receptor:21271	AlphaBetaTCR		iedb_receptor:21271-beta
iedb_receptor:21272	AlphaBetaTCR		iedb_receptor:21272-beta
iedb_receptor:21273	AlphaBetaTCR		iedb_receptor:21273-beta
iedb_receptor:21274	AlphaBetaTCR		iedb_receptor:21274-beta
iedb_receptor:21275	AlphaBetaTCR		iedb_receptor:21275-beta
iedb_receptor:21276	AlphaBetaTCR		iedb_receptor:21276-beta
iedb_receptor:21277	AlphaBetaTCR		iedb_receptor:21277-beta
iedb_receptor:21278	AlphaBetaTCR		iedb_receptor:21278-beta
iedb_receptor:21279	AlphaBetaTCR		iedb_receptor:21279-beta
iedb_receptor:21280	AlphaBetaTCR		iedb_receptor:21280-beta
iedb_receptor:21281	AlphaBetaTCR		iedb_receptor:21281-beta
iedb_receptor:21282	AlphaBetaTCR		iedb_receptor:21282-beta
iedb_receptor:21283	AlphaBetaTCR		iedb_receptor:21283-beta
iedb_receptor:21284	AlphaBetaTCR		iedb_receptor:21284-beta
iedb_receptor:21285	AlphaBetaTCR		iedb_receptor:21285-beta
iedb_receptor:21286	AlphaBetaTCR		iedb_receptor:21286-beta
iedb_receptor:21287	AlphaBetaTCR		iedb_receptor:21287-beta
iedb_receptor:21288	AlphaBetaTCR		iedb_receptor:21288-beta
iedb_receptor:21289	AlphaBetaTCR		iedb_receptor:21289-beta
iedb_receptor:21290	AlphaBetaTCR		iedb_receptor:21290-beta
iedb_receptor:21291	AlphaBetaTCR		iedb_receptor:21291-beta
iedb_receptor:21292	AlphaBetaTCR		iedb_receptor:21292-beta
iedb_receptor:21293	AlphaBetaTCR		iedb_receptor:21293-beta
iedb_receptor:21294	AlphaBetaTCR		iedb_receptor:21294-beta
iedb_receptor:21295	AlphaBetaTCR		iedb_receptor:21295-beta
iedb_receptor:21296	AlphaBetaTCR		iedb_receptor:21296-beta
iedb_receptor:21297	AlphaBetaTCR		iedb_receptor:21297-beta
iedb_receptor:21298	AlphaBetaTCR		iedb_receptor:21298-beta
iedb_receptor:21299	AlphaBetaTCR		iedb_receptor:21299-beta
iedb_receptor:21300	AlphaBetaTCR		iedb_receptor:21300-beta
iedb_receptor:21301	AlphaBetaTCR		iedb_receptor:21301-beta
iedb_receptor:21302	AlphaBetaTCR		iedb_receptor:21302-beta
iedb_receptor:21303	AlphaBetaTCR		iedb_receptor:21303-beta
iedb_receptor:21304	AlphaBetaTCR		iedb_receptor:21304-beta
iedb_receptor:21305	AlphaBetaTCR		iedb_receptor:21305-beta
iedb_receptor:21306	AlphaBetaTCR		iedb_receptor:21306-beta
iedb_receptor:21307	AlphaBetaTCR		iedb_receptor:21307-beta
iedb_receptor:21308	AlphaBetaTCR		iedb_receptor:21308-beta
iedb_receptor:21309	AlphaBetaTCR		iedb_receptor:21309-beta
iedb_receptor:21310	AlphaBetaTCR		iedb_receptor:21310-beta
iedb_receptor:21311	AlphaBetaTCR		iedb_receptor:21311-beta
iedb_receptor:21312	AlphaBetaTCR		iedb_receptor:21312-beta
iedb_receptor:21313	AlphaBetaTCR		iedb_receptor:21313-beta
iedb_receptor:21314	AlphaBetaTCR		iedb_receptor:21314-beta
iedb_receptor:21315	AlphaBetaTCR		iedb_receptor:21315-beta
iedb_receptor:21316	AlphaBetaTCR		iedb_receptor:21316-beta
